Dole_1959 Dole_2324
Dole_1959 Dole_1175
Dole_1960 Dole_2324
Dole_1960 Dole_1959
Dole_1961 Dole_2525
Dole_1961 Dole_1963
Dole_1961 Dole_1012
Dole_1961 Dole_1010
Dole_1963 Dole_1961
Dole_1963 Dole_2525
Dole_1963 Dole_1012
Dole_1968 Dole_1281
Dole_1968 Dole_1282
Dole_1968 Dole_2031
Dole_1973 Dole_0156
Dole_1973 Dole_1391
Dole_1973 Dole_1065
Dole_1973 Dole_1476
Dole_1973 Dole_1975
Dole_1973 Dole_1778
Dole_1973 Dole_1499
Dole_1973 Dole_0074
Dole_1973 Dole_3020
Dole_1973 Dole_1394
Dole_1973 Dole_0671
Dole_1973 Dole_2041
Dole_1973 Dole_2187
Dole_1973 Dole_1453
Dole_1973 Dole_1392
Dole_1973 Dole_3183
Dole_1973 Dole_0906
Dole_1973 Dole_0224
Dole_1973 Dole_0626
Dole_1973 Dole_1716
Dole_1973 Dole_1393
Dole_1973 Dole_3021
Dole_1973 Dole_3123
Dole_1973 Dole_0073
Dole_1973 Dole_2040
Dole_1973 Dole_1551
Dole_1973 Dole_2179
Dole_1973 Dole_0376
Dole_1973 Dole_3102
Dole_1973 Dole_1601
Dole_1973 Dole_1066
Dole_1973 Dole_2160
Dole_1975 Dole_0982
Dole_1975 Dole_1391
Dole_1975 Dole_0156
Dole_1975 Dole_1065
Dole_1975 Dole_1476
Dole_1975 Dole_1778
Dole_1975 Dole_0074
Dole_1975 Dole_1499
Dole_1975 Dole_3183
Dole_1975 Dole_1394
Dole_1975 Dole_0671
Dole_1975 Dole_3020
Dole_1975 Dole_2041
Dole_1975 Dole_2187
Dole_1975 Dole_0906
Dole_1975 Dole_1392
Dole_1975 Dole_0224
Dole_1975 Dole_1453
Dole_1975 Dole_0626
Dole_1975 Dole_1716
Dole_1975 Dole_3123
Dole_1975 Dole_3021
Dole_1975 Dole_2040
Dole_1975 Dole_0073
Dole_1975 Dole_2179
Dole_1975 Dole_1551
Dole_1975 Dole_1973
Dole_1975 Dole_0376
Dole_1975 Dole_1393
Dole_1975 Dole_3102
Dole_1975 Dole_1601
Dole_1975 Dole_1066
Dole_1975 Dole_2160
Dole_1979 Dole_0042
Dole_1979 Dole_1084
Dole_1980 Dole_1765
Dole_1981 Dole_2122
Dole_1982 Dole_2568
Dole_1982 Dole_1163
Dole_1982 Dole_2625
Dole_1982 Dole_3029
Dole_1982 Dole_3195
Dole_1982 Dole_2081
Dole_1982 Dole_0476
Dole_1983 Dole_2583
Dole_1983 Dole_2674
Dole_1983 Dole_1946
Dole_1983 Dole_1950
Dole_1983 Dole_1276
Dole_1983 Dole_2155
Dole_1983 Dole_0081
Dole_1983 Dole_1646
Dole_1985 Dole_2729
Dole_1991 Dole_2499
Dole_1991 Dole_2616
Dole_1991 Dole_1395
Dole_1991 Dole_0983
Dole_1991 Dole_0674
Dole_1991 Dole_1019
Dole_1991 Dole_1020
Dole_1991 Dole_0128
Dole_1991 Dole_1881
Dole_1991 Dole_0384
Dole_1991 Dole_1021
Dole_2000 Dole_0989
Dole_2000 Dole_0990
Dole_2000 Dole_0876
Dole_2000 Dole_0875
Dole_2000 Dole_0874
Dole_2000 Dole_0877
Dole_2000 Dole_0878
Dole_2000 Dole_0871
Dole_2000 Dole_0988
Dole_2000 Dole_2313
Dole_2000 Dole_0880
Dole_2000 Dole_0987
Dole_2008 Dole_2084
Dole_2008 Dole_1065
Dole_2008 Dole_1391
Dole_2008 Dole_1394
Dole_2008 Dole_0026
Dole_2008 Dole_1453
Dole_2008 Dole_3020
Dole_2008 Dole_1392
Dole_2008 Dole_3021
Dole_2008 Dole_1850
Dole_2008 Dole_2179
Dole_2008 Dole_1063
Dole_2008 Dole_1393
Dole_2008 Dole_1066
Dole_2008 Dole_1608
Dole_2009 Dole_2290
Dole_2011 Dole_0169
Dole_2011 Dole_0626
Dole_2011 Dole_2608
Dole_2011 Dole_0164
Dole_2015 Dole_1849
Dole_2015 Dole_0860
Dole_2015 Dole_3201
Dole_2015 Dole_1694
Dole_2015 Dole_0649
Dole_2015 Dole_1175
Dole_2015 Dole_0502
Dole_2015 Dole_2111
Dole_2019 Dole_2020
Dole_2019 Dole_2022
Dole_2019 Dole_2023
Dole_2020 Dole_2019
Dole_2020 Dole_2022
Dole_2020 Dole_2023
Dole_2021 Dole_2023
Dole_2022 Dole_2019
Dole_2022 Dole_2020
Dole_2022 Dole_2023
Dole_2023 Dole_2019
Dole_2023 Dole_2021
Dole_2023 Dole_2022
Dole_2023 Dole_2020
Dole_2024 Dole_0849
Dole_2024 Dole_1322
Dole_2024 Dole_1849
Dole_2024 Dole_3201
Dole_2024 Dole_0605
Dole_2025 Dole_0605
Dole_2025 Dole_1818
Dole_2025 Dole_2167
Dole_2025 Dole_2551
Dole_2025 Dole_2840
Dole_2029 Dole_0773
Dole_2029 Dole_2491
Dole_2029 Dole_1886
Dole_2029 Dole_1163
Dole_2029 Dole_1516
Dole_2029 Dole_0514
Dole_2029 Dole_1107
Dole_2029 Dole_1490
Dole_2029 Dole_0081
Dole_2029 Dole_1462
Dole_2029 Dole_1423
Dole_2029 Dole_0959
Dole_2029 Dole_0831
Dole_2029 Dole_1854
Dole_2031 Dole_1968
Dole_2031 Dole_1281
Dole_2031 Dole_1175
Dole_2032 Dole_1363
Dole_2032 Dole_1013
Dole_2032 Dole_0998
Dole_2032 Dole_0997
Dole_2032 Dole_3032
Dole_2032 Dole_1002
Dole_2033 Dole_1645
Dole_2033 Dole_1745
Dole_2033 Dole_2082
Dole_2033 Dole_2744
Dole_2033 Dole_1516
Dole_2033 Dole_2232
Dole_2033 Dole_1598
Dole_2033 Dole_3059
Dole_2033 Dole_2330
Dole_2033 Dole_1151
Dole_2033 Dole_0458
Dole_2034 Dole_2494
Dole_2034 Dole_2493
Dole_2036 Dole_2039
Dole_2036 Dole_2663
Dole_2036 Dole_2041
Dole_2036 Dole_2040
Dole_2036 Dole_1084
Dole_2037 Dole_2039
Dole_2037 Dole_2663
Dole_2037 Dole_2393
Dole_2037 Dole_1391
Dole_2037 Dole_1065
Dole_2037 Dole_2041
Dole_2037 Dole_1394
Dole_2037 Dole_1355
Dole_2037 Dole_3020
Dole_2037 Dole_0906
Dole_2037 Dole_1392
Dole_2037 Dole_2282
Dole_2037 Dole_2293
Dole_2037 Dole_1453
Dole_2037 Dole_0075
Dole_2037 Dole_1326
Dole_2037 Dole_3021
Dole_2037 Dole_0221
Dole_2037 Dole_2038
Dole_2037 Dole_2219
Dole_2037 Dole_2657
Dole_2037 Dole_2040
Dole_2037 Dole_1393
Dole_2037 Dole_2125
Dole_2037 Dole_1066
Dole_2037 Dole_1324
Dole_2038 Dole_1326
Dole_2038 Dole_2125
Dole_2038 Dole_2039
Dole_2038 Dole_1453
Dole_2038 Dole_0075
Dole_2038 Dole_2393
Dole_2038 Dole_1391
Dole_2038 Dole_1065
Dole_2038 Dole_1355
Dole_2038 Dole_3021
Dole_2038 Dole_0221
Dole_2038 Dole_2219
Dole_2038 Dole_2657
Dole_2038 Dole_2040
Dole_2038 Dole_1393
Dole_2038 Dole_1394
Dole_2038 Dole_2041
Dole_2038 Dole_2282
Dole_2038 Dole_2037
Dole_2038 Dole_1066
Dole_2038 Dole_1392
Dole_2038 Dole_3020
Dole_2038 Dole_0906
Dole_2038 Dole_2293
Dole_2039 Dole_2038
Dole_2039 Dole_1326
Dole_2039 Dole_2037
Dole_2039 Dole_2036
Dole_2040 Dole_1778
Dole_2040 Dole_1476
Dole_2040 Dole_1975
Dole_2040 Dole_2663
Dole_2040 Dole_2393
Dole_2040 Dole_1391
Dole_2040 Dole_1065
Dole_2040 Dole_0074
Dole_2040 Dole_0671
Dole_2040 Dole_1394
Dole_2040 Dole_2041
Dole_2040 Dole_2037
Dole_2040 Dole_3020
Dole_2040 Dole_2187
Dole_2040 Dole_0906
Dole_2040 Dole_2282
Dole_2040 Dole_1453
Dole_2040 Dole_1392
Dole_2040 Dole_3159
Dole_2040 Dole_0075
Dole_2040 Dole_1326
Dole_2040 Dole_1355
Dole_2040 Dole_3021
Dole_2040 Dole_0221
Dole_2040 Dole_2038
Dole_2040 Dole_2657
Dole_2040 Dole_0073
Dole_2040 Dole_1551
Dole_2040 Dole_2179
Dole_2040 Dole_1973
Dole_2040 Dole_3158
Dole_2040 Dole_1393
Dole_2040 Dole_1066
Dole_2040 Dole_1601
Dole_2040 Dole_2125
Dole_2040 Dole_2036
Dole_2040 Dole_2160
Dole_2041 Dole_2663
Dole_2041 Dole_1391
Dole_2041 Dole_2393
Dole_2041 Dole_1065
Dole_2041 Dole_1476
Dole_2041 Dole_1975
Dole_2041 Dole_1778
Dole_2041 Dole_0074
Dole_2041 Dole_0671
Dole_2041 Dole_1394
Dole_2041 Dole_2037
Dole_2041 Dole_2187
Dole_2041 Dole_3020
Dole_2041 Dole_0906
Dole_2041 Dole_1392
Dole_2041 Dole_2282
Dole_2041 Dole_1453
Dole_2041 Dole_0075
Dole_2041 Dole_3159
Dole_2041 Dole_1326
Dole_2041 Dole_1355
Dole_2041 Dole_0073
Dole_2041 Dole_3021
Dole_2041 Dole_2038
Dole_2041 Dole_0221
Dole_2041 Dole_2657
Dole_2041 Dole_2040
Dole_2041 Dole_1551
Dole_2041 Dole_1973
Dole_2041 Dole_2179
Dole_2041 Dole_3158
Dole_2041 Dole_1393
Dole_2041 Dole_1601
Dole_2041 Dole_2125
Dole_2041 Dole_1066
Dole_2041 Dole_2036
Dole_2041 Dole_2160
Dole_2057 Dole_3173
Dole_2057 Dole_0702
Dole_2057 Dole_2077
Dole_2057 Dole_2625
Dole_2057 Dole_0034
Dole_2057 Dole_2859
Dole_2057 Dole_2570
Dole_2057 Dole_0187
Dole_2057 Dole_2312
Dole_2057 Dole_2222
Dole_2057 Dole_0703
Dole_2057 Dole_2224
Dole_2057 Dole_2125
Dole_2057 Dole_0733
Dole_2059 Dole_0383
Dole_2059 Dole_1666
Dole_2060 Dole_1652
Dole_2060 Dole_2062
Dole_2060 Dole_2061
Dole_2060 Dole_1653
Dole_2060 Dole_1651
Dole_2061 Dole_2062
Dole_2061 Dole_2060
Dole_2061 Dole_1652
Dole_2061 Dole_1653
Dole_2061 Dole_1651
Dole_2062 Dole_2061
Dole_2062 Dole_2060
Dole_2062 Dole_1652
Dole_2062 Dole_1653
Dole_2062 Dole_1651
Dole_2065 Dole_1230
Dole_2074 Dole_2218
Dole_2074 Dole_1564
Dole_2074 Dole_1566
Dole_2074 Dole_0290
Dole_2074 Dole_2082
Dole_2074 Dole_2245
Dole_2074 Dole_1563
Dole_2076 Dole_2077
Dole_2076 Dole_2078
Dole_2076 Dole_2234
Dole_2077 Dole_0034
Dole_2077 Dole_2570
Dole_2077 Dole_2222
Dole_2077 Dole_0702
Dole_2077 Dole_2625
Dole_2077 Dole_2312
Dole_2077 Dole_0703
Dole_2077 Dole_2057
Dole_2077 Dole_2125
Dole_2077 Dole_0733
Dole_2077 Dole_2076
Dole_2077 Dole_2079
Dole_2078 Dole_2234
Dole_2078 Dole_2076
Dole_2079 Dole_2077
Dole_2081 Dole_1982
Dole_2081 Dole_1165
Dole_2081 Dole_1745
Dole_2081 Dole_3028
Dole_2081 Dole_1163
Dole_2082 Dole_2232
Dole_2082 Dole_2218
Dole_2082 Dole_1598
Dole_2082 Dole_0290
Dole_2082 Dole_2033
Dole_2082 Dole_1564
Dole_2082 Dole_3059
Dole_2082 Dole_2958
Dole_2082 Dole_2245
Dole_2082 Dole_2330
Dole_2082 Dole_1516
Dole_2082 Dole_1563
Dole_2082 Dole_1645
Dole_2082 Dole_1151
Dole_2082 Dole_2853
Dole_2082 Dole_0458
Dole_2082 Dole_1745
Dole_2082 Dole_2074
Dole_2084 Dole_2008
Dole_2084 Dole_2841
Dole_2084 Dole_1850
Dole_2084 Dole_1608
Dole_2097 Dole_3230
Dole_2097 Dole_1491
Dole_2101 Dole_0500
Dole_2101 Dole_0222
Dole_2101 Dole_1131
Dole_2101 Dole_1849
Dole_2101 Dole_2486
Dole_2101 Dole_1130
Dole_2101 Dole_0367
Dole_2101 Dole_0093
Dole_2101 Dole_3187
Dole_2101 Dole_0499
Dole_2101 Dole_0677
Dole_2101 Dole_1952
Dole_2108 Dole_0098
Dole_2108 Dole_0448
Dole_2108 Dole_2439
Dole_2108 Dole_3191
Dole_2108 Dole_0100
Dole_2109 Dole_0504
Dole_2110 Dole_0511
Dole_2111 Dole_1130
Dole_2111 Dole_0860
Dole_2111 Dole_1849
Dole_2111 Dole_1897
Dole_2111 Dole_1131
Dole_2111 Dole_0367
Dole_2111 Dole_3187
Dole_2111 Dole_2015
Dole_2111 Dole_1694
Dole_2111 Dole_2486
Dole_2111 Dole_0649
Dole_2111 Dole_1952
Dole_2113 Dole_3201
Dole_2113 Dole_0317
Dole_2113 Dole_1427
Dole_2113 Dole_2272
Dole_2113 Dole_0121
Dole_2113 Dole_2273
Dole_2113 Dole_0122
Dole_2113 Dole_0120
Dole_2113 Dole_2817
Dole_2113 Dole_2275
Dole_2113 Dole_1446
Dole_2115 Dole_2919
Dole_2121 Dole_0062
Dole_2122 Dole_1981
Dole_2125 Dole_2393
Dole_2125 Dole_1849
Dole_2125 Dole_1391
Dole_2125 Dole_2077
Dole_2125 Dole_1130
Dole_2125 Dole_1065
Dole_2125 Dole_0702
Dole_2125 Dole_2625
Dole_2125 Dole_2813
Dole_2125 Dole_1598
Dole_2125 Dole_3029
Dole_2125 Dole_0439
Dole_2125 Dole_0542
Dole_2125 Dole_0034
Dole_2125 Dole_0469
Dole_2125 Dole_1131
Dole_2125 Dole_2859
Dole_2125 Dole_2573
Dole_2125 Dole_1394
Dole_2125 Dole_2570
Dole_2125 Dole_2041
Dole_2125 Dole_3173
Dole_2125 Dole_2037
Dole_2125 Dole_0367
Dole_2125 Dole_3187
Dole_2125 Dole_1188
Dole_2125 Dole_3020
Dole_2125 Dole_0906
Dole_2125 Dole_1910
Dole_2125 Dole_1392
Dole_2125 Dole_2282
Dole_2125 Dole_2222
Dole_2125 Dole_0187
Dole_2125 Dole_1453
Dole_2125 Dole_0075
Dole_2125 Dole_0094
Dole_2125 Dole_3159
Dole_2125 Dole_2312
Dole_2125 Dole_1326
Dole_2125 Dole_0339
Dole_2125 Dole_1355
Dole_2125 Dole_3021
Dole_2125 Dole_0221
Dole_2125 Dole_2038
Dole_2125 Dole_0703
Dole_2125 Dole_1124
Dole_2125 Dole_2657
Dole_2125 Dole_2224
Dole_2125 Dole_2191
Dole_2125 Dole_2040
Dole_2125 Dole_0376
Dole_2125 Dole_3158
Dole_2125 Dole_1393
Dole_2125 Dole_2057
Dole_2125 Dole_2486
Dole_2125 Dole_1885
Dole_2125 Dole_3206
Dole_2125 Dole_1066
Dole_2125 Dole_0733
Dole_2125 Dole_0261
Dole_2125 Dole_1952
Dole_2135 Dole_3243
Dole_2135 Dole_2792
Dole_2135 Dole_3160
Dole_2135 Dole_1893
Dole_2135 Dole_2513
Dole_2140 Dole_0062
Dole_2147 Dole_0480
Dole_2147 Dole_2816
Dole_2154 Dole_2351
Dole_2154 Dole_0783
Dole_2154 Dole_1119
Dole_2154 Dole_0782
Dole_2155 Dole_0782
Dole_2155 Dole_0783
Dole_2155 Dole_2351
Dole_2155 Dole_1983
Dole_2159 Dole_3246
Dole_2159 Dole_3236
Dole_2159 Dole_1105
Dole_2160 Dole_1476
Dole_2160 Dole_1610
Dole_2160 Dole_1065
Dole_2160 Dole_1391
Dole_2160 Dole_0156
Dole_2160 Dole_1453
Dole_2160 Dole_1975
Dole_2160 Dole_1683
Dole_2160 Dole_1778
Dole_2160 Dole_0074
Dole_2160 Dole_0830
Dole_2160 Dole_0671
Dole_2160 Dole_1394
Dole_2160 Dole_2041
Dole_2160 Dole_0626
Dole_2160 Dole_0026
Dole_2160 Dole_2187
Dole_2160 Dole_3020
Dole_2160 Dole_0906
Dole_2160 Dole_1392
Dole_2160 Dole_0224
Dole_2160 Dole_3022
Dole_2160 Dole_1247
Dole_2160 Dole_0155
Dole_2160 Dole_3021
Dole_2160 Dole_3123
Dole_2160 Dole_0073
Dole_2160 Dole_2040
Dole_2160 Dole_1551
Dole_2160 Dole_1973
Dole_2160 Dole_2179
Dole_2160 Dole_1063
Dole_2160 Dole_1393
Dole_2160 Dole_3102
Dole_2160 Dole_1601
Dole_2160 Dole_0271
Dole_2160 Dole_1066
Dole_2160 Dole_3019
Dole_2164 Dole_3232
Dole_2164 Dole_2248
Dole_2164 Dole_2864
Dole_2164 Dole_2365
Dole_2164 Dole_1958
Dole_2164 Dole_0897
Dole_2164 Dole_1456
Dole_2164 Dole_3124
Dole_2164 Dole_0168
Dole_2164 Dole_1642
Dole_2164 Dole_1603
Dole_2164 Dole_2526
Dole_2164 Dole_2555
Dole_2164 Dole_0314
Dole_2164 Dole_0665
Dole_2164 Dole_2177
Dole_2164 Dole_1086
Dole_2167 Dole_2551
Dole_2167 Dole_1818
Dole_2167 Dole_0605
Dole_2167 Dole_2840
Dole_2167 Dole_1819
Dole_2167 Dole_2025
Dole_2177 Dole_1683
Dole_2177 Dole_3123
Dole_2177 Dole_1552
Dole_2177 Dole_0819
Dole_2177 Dole_1305
Dole_2177 Dole_2904
Dole_2177 Dole_1921
Dole_2177 Dole_1642
Dole_2177 Dole_2903
Dole_2177 Dole_1603
Dole_2177 Dole_3102
Dole_2177 Dole_2555
Dole_2177 Dole_0665
Dole_2177 Dole_3232
Dole_2177 Dole_2248
Dole_2177 Dole_1086
Dole_2177 Dole_2526
Dole_2177 Dole_0934
Dole_2177 Dole_0204
Dole_2177 Dole_2864
Dole_2177 Dole_1860
Dole_2177 Dole_2181
Dole_2177 Dole_2365
Dole_2177 Dole_0830
Dole_2177 Dole_0671
Dole_2177 Dole_1958
Dole_2177 Dole_0897
Dole_2177 Dole_3103
Dole_2177 Dole_2366
Dole_2177 Dole_0818
Dole_2177 Dole_0203
Dole_2177 Dole_2500
Dole_2177 Dole_2282
Dole_2177 Dole_1553
Dole_2177 Dole_1604
Dole_2177 Dole_3124
Dole_2177 Dole_1456
Dole_2177 Dole_2164
Dole_2177 Dole_2182
Dole_2177 Dole_0168
Dole_2177 Dole_0929
Dole_2177 Dole_0626
Dole_2177 Dole_0041
Dole_2177 Dole_0155
Dole_2179 Dole_1601
Dole_2179 Dole_1065
Dole_2179 Dole_2008
Dole_2179 Dole_1391
Dole_2179 Dole_1476
Dole_2179 Dole_2187
Dole_2179 Dole_1975
Dole_2179 Dole_1778
Dole_2179 Dole_0074
Dole_2179 Dole_2041
Dole_2179 Dole_0026
Dole_2179 Dole_0906
Dole_2179 Dole_3020
Dole_2179 Dole_1392
Dole_2179 Dole_0514
Dole_2179 Dole_1453
Dole_2179 Dole_1850
Dole_2179 Dole_3021
Dole_2179 Dole_1551
Dole_2179 Dole_0073
Dole_2179 Dole_2040
Dole_2179 Dole_1973
Dole_2179 Dole_1063
Dole_2179 Dole_1393
Dole_2179 Dole_2492
Dole_2179 Dole_1066
Dole_2179 Dole_2160
Dole_2179 Dole_1394
Dole_2179 Dole_0671
Dole_2180 Dole_0080
Dole_2181 Dole_1456
Dole_2181 Dole_2864
Dole_2181 Dole_2365
Dole_2181 Dole_1958
Dole_2181 Dole_0897
Dole_2181 Dole_3124
Dole_2181 Dole_1086
Dole_2181 Dole_0168
Dole_2181 Dole_0665
Dole_2181 Dole_1642
Dole_2181 Dole_2177
Dole_2181 Dole_1603
Dole_2181 Dole_3232
Dole_2181 Dole_2555
Dole_2181 Dole_2248
Dole_2181 Dole_2526
Dole_2181 Dole_0314
Dole_2182 Dole_0168
Dole_2182 Dole_0897
Dole_2182 Dole_2864
Dole_2182 Dole_2365
Dole_2182 Dole_1958
Dole_2182 Dole_3124
Dole_2182 Dole_1456
Dole_2182 Dole_1642
Dole_2182 Dole_1603
Dole_2182 Dole_2555
Dole_2182 Dole_2177
Dole_2182 Dole_3232
Dole_2182 Dole_2248
Dole_2182 Dole_1086
Dole_2182 Dole_0665
Dole_2182 Dole_2526
Dole_2182 Dole_0314
Dole_2184 Dole_3064
Dole_2184 Dole_2741
Dole_2187 Dole_0156
Dole_2187 Dole_1610
Dole_2187 Dole_1391
Dole_2187 Dole_1065
Dole_2187 Dole_1476
Dole_2187 Dole_1683
Dole_2187 Dole_1975
Dole_2187 Dole_1778
Dole_2187 Dole_0074
Dole_2187 Dole_0671
Dole_2187 Dole_0830
Dole_2187 Dole_1394
Dole_2187 Dole_2041
Dole_2187 Dole_0026
Dole_2187 Dole_3020
Dole_2187 Dole_0906
Dole_2187 Dole_1392
Dole_2187 Dole_0155
Dole_2187 Dole_3022
Dole_2187 Dole_0224
Dole_2187 Dole_1453
Dole_2187 Dole_1247
Dole_2187 Dole_0626
Dole_2187 Dole_3021
Dole_2187 Dole_3123
Dole_2187 Dole_0073
Dole_2187 Dole_2179
Dole_2187 Dole_2040
Dole_2187 Dole_1551
Dole_2187 Dole_1973
Dole_2187 Dole_1063
Dole_2187 Dole_1393
Dole_2187 Dole_3102
Dole_2187 Dole_1601
Dole_2187 Dole_0271
Dole_2187 Dole_1066
Dole_2187 Dole_3019
Dole_2187 Dole_2160
Dole_2188 Dole_3021
Dole_2188 Dole_1391
Dole_2188 Dole_1065
Dole_2188 Dole_2374
Dole_2188 Dole_0074
Dole_2188 Dole_1394
Dole_2188 Dole_0080
Dole_2188 Dole_0026
Dole_2188 Dole_3020
Dole_2188 Dole_1392
Dole_2188 Dole_3022
Dole_2188 Dole_1453
Dole_2188 Dole_0073
Dole_2188 Dole_1063
Dole_2188 Dole_0376
Dole_2188 Dole_1393
Dole_2188 Dole_0079
Dole_2188 Dole_1066
Dole_2188 Dole_3019
Dole_2191 Dole_0982
Dole_2191 Dole_1063
Dole_2191 Dole_2125
Dole_2191 Dole_0026
Dole_2191 Dole_0846
Dole_2195 Dole_1897
Dole_2195 Dole_0499
Dole_2195 Dole_3187
Dole_2195 Dole_2862
Dole_2195 Dole_1922
Dole_2195 Dole_0093
Dole_2195 Dole_0677
Dole_2195 Dole_1952
Dole_2198 Dole_0496
Dole_2217 Dole_2218
Dole_2217 Dole_2245
Dole_2218 Dole_1563
Dole_2218 Dole_2217
Dole_2218 Dole_0290
Dole_2218 Dole_1564
Dole_2218 Dole_0479
Dole_2218 Dole_2074
Dole_2218 Dole_2485
Dole_2218 Dole_2082
Dole_2218 Dole_2245
Dole_2219 Dole_2037
Dole_2219 Dole_3159
Dole_2219 Dole_2038
Dole_2219 Dole_1326
Dole_2219 Dole_3158
Dole_2220 Dole_0773
Dole_2220 Dole_0291
Dole_2220 Dole_1208
Dole_2220 Dole_0961
Dole_2220 Dole_2667
Dole_2220 Dole_0959
Dole_2222 Dole_0034
Dole_2222 Dole_2625
Dole_2222 Dole_0702
Dole_2222 Dole_2077
Dole_2222 Dole_3029
Dole_2222 Dole_2859
Dole_2222 Dole_3173
Dole_2222 Dole_2570
Dole_2222 Dole_0187
Dole_2222 Dole_2312
Dole_2222 Dole_2224
Dole_2222 Dole_0703
Dole_2222 Dole_2057
Dole_2222 Dole_2125
Dole_2222 Dole_0733
Dole_2222 Dole_0341
Dole_2224 Dole_0187
Dole_2224 Dole_2859
Dole_2224 Dole_2222
Dole_2224 Dole_2057
Dole_2224 Dole_3173
Dole_2224 Dole_2312
Dole_2224 Dole_1493
Dole_2224 Dole_2570
Dole_2224 Dole_0702
Dole_2224 Dole_2125
Dole_2224 Dole_2625
Dole_2224 Dole_0703
Dole_2224 Dole_0733
Dole_2224 Dole_0034
Dole_2225 Dole_2787
Dole_2228 Dole_3109
Dole_2228 Dole_1951
Dole_2229 Dole_1130
Dole_2229 Dole_1131
Dole_2229 Dole_1057
Dole_2229 Dole_0367
Dole_2229 Dole_2975
Dole_2232 Dole_2033
Dole_2232 Dole_2082
Dole_2232 Dole_2958
Dole_2232 Dole_3204
Dole_2232 Dole_1645
Dole_2232 Dole_2853
Dole_2234 Dole_2078
Dole_2234 Dole_2076
Dole_2243 Dole_0756
Dole_2245 Dole_1563
Dole_2245 Dole_2217
Dole_2245 Dole_2218
Dole_2245 Dole_0290
Dole_2245 Dole_1564
Dole_2245 Dole_2082
Dole_2245 Dole_0479
Dole_2245 Dole_2485
Dole_2245 Dole_2074
Dole_2248 Dole_0819
Dole_2248 Dole_1552
Dole_2248 Dole_1683
Dole_2248 Dole_1860
Dole_2248 Dole_2181
Dole_2248 Dole_0830
Dole_2248 Dole_0671
Dole_2248 Dole_0818
Dole_2248 Dole_3103
Dole_2248 Dole_2500
Dole_2248 Dole_0203
Dole_2248 Dole_2366
Dole_2248 Dole_1604
Dole_2248 Dole_1553
Dole_2248 Dole_0155
Dole_2248 Dole_2282
Dole_2248 Dole_2182
Dole_2248 Dole_0929
Dole_2248 Dole_2164
Dole_2248 Dole_0626
Dole_2248 Dole_0041
Dole_2248 Dole_1305
Dole_2248 Dole_2904
Dole_2248 Dole_3123
Dole_2248 Dole_1921
Dole_2248 Dole_2903
Dole_2248 Dole_3102
Dole_2248 Dole_2177
Dole_2248 Dole_0934
Dole_2248 Dole_0204
Dole_2272 Dole_2274
Dole_2272 Dole_2875
Dole_2272 Dole_1463
Dole_2272 Dole_2113
Dole_2272 Dole_2533
Dole_2272 Dole_3201
Dole_2272 Dole_0120
Dole_2272 Dole_1647
Dole_2272 Dole_2275
Dole_2272 Dole_0317
Dole_2272 Dole_0121
Dole_2272 Dole_2273
Dole_2272 Dole_0090
Dole_2272 Dole_1446
Dole_2272 Dole_0831
Dole_2272 Dole_0122
Dole_2273 Dole_2875
Dole_2273 Dole_3201
Dole_2273 Dole_0317
Dole_2273 Dole_0090
Dole_2273 Dole_1647
Dole_2273 Dole_2113
Dole_2273 Dole_2272
Dole_2273 Dole_0121
Dole_2273 Dole_0122
Dole_2273 Dole_1463
Dole_2273 Dole_2533
Dole_2273 Dole_0120
Dole_2273 Dole_1446
Dole_2273 Dole_2275
Dole_2273 Dole_2274
Dole_2273 Dole_0831
Dole_2274 Dole_2272
Dole_2274 Dole_2273
Dole_2274 Dole_1908
Dole_2275 Dole_1065
Dole_2275 Dole_3201
Dole_2275 Dole_0317
Dole_2275 Dole_2113
Dole_2275 Dole_0090
Dole_2275 Dole_2374
Dole_2275 Dole_2272
Dole_2275 Dole_0026
Dole_2275 Dole_0122
Dole_2275 Dole_0121
Dole_2275 Dole_3020
Dole_2275 Dole_2273
Dole_2275 Dole_3022
Dole_2275 Dole_1463
Dole_2275 Dole_1107
Dole_2275 Dole_2533
Dole_2275 Dole_0120
Dole_2275 Dole_3021
Dole_2275 Dole_1647
Dole_2275 Dole_1063
Dole_2275 Dole_0376
Dole_2275 Dole_0081
Dole_2275 Dole_1462
Dole_2275 Dole_1908
Dole_2275 Dole_1066
Dole_2275 Dole_3019
Dole_2275 Dole_1446
Dole_2275 Dole_0831
Dole_2279 Dole_1017
Dole_2279 Dole_1015
Dole_2279 Dole_1016
Dole_2279 Dole_0033
Dole_2279 Dole_0031
Dole_2282 Dole_1066
Dole_2282 Dole_0665
Dole_2282 Dole_2177
Dole_2282 Dole_3158
Dole_2282 Dole_3232
Dole_2282 Dole_2365
Dole_2282 Dole_2248
Dole_2282 Dole_0026
Dole_2282 Dole_2125
Dole_2282 Dole_2037
Dole_2282 Dole_0846
Dole_2282 Dole_1065
Dole_2282 Dole_3159
Dole_2282 Dole_1393
Dole_2282 Dole_2657
Dole_2282 Dole_1453
Dole_2282 Dole_0075
Dole_2282 Dole_1603
Dole_2282 Dole_1086
Dole_2282 Dole_0168
Dole_2282 Dole_1958
Dole_2282 Dole_2864
Dole_2282 Dole_1394
Dole_2282 Dole_2526
Dole_2282 Dole_2393
Dole_2282 Dole_1391
Dole_2282 Dole_3020
Dole_2282 Dole_1334
